Id,SalePrice
1590,135604.08006392524
1591,97170.9924037228
1592,115444.91369688095
1593,119453.43890273075
1594,119908.06857253575
1595,109875.27557160085
1596,227307.93547977327
1597,192264.824369171
1598,222273.37366773578
1599,165425.30207409846
1600,160931.19350446024
1601,62097.521490254934
1602,111471.149616278
1603,79571.98435064852
1604,271034.4425687359
1605,240207.0392191599
1606,170592.51673097195
1607,172554.00448210692
1608,213011.5613601257
1609,183731.1934720487
1610,155532.13934400707
1611,139691.15562402652
1612,167701.57523258336
1613,163537.6253930168
1614,125741.23623648811
1615,92483.31653752344
1616,79473.62481480242
1617,91312.52858750963
1618,125685.60417473772
1619,140318.99392662247
1620,154049.28284953578
1621,140159.47705020368
1622,140989.11163750917
1623,266699.69367770385
1624,210185.12789438624
1625,116020.38713079847
1626,163913.83965036707
1627,193409.24484005358
1628,274499.41600835236
1629,180252.56152938312
1630,355335.8914805917
1631,228701.13471291182
1632,246433.582890591
1633,171021.86830413874
1634,185725.1422840866
1635,175433.7780659925
1636,150879.4217207442
1637,196839.37986643246
1638,183389.64337229417
1639,178820.0623595539
1640,259236.42017282348
1641,180504.6895283962
1642,242096.14830572653
1643,223193.5008939799
1644,237318.04148475803
1645,203365.67885197664
1646,159606.97622176938
1647,155851.19316947297
1648,129411.65266106321
1649,142695.18794064742
1650,112374.68632371358
1651,122746.78399894192
1652,98126.01689664907
1653,99966.80747459365
1654,143797.367264675
1655,136492.6387696234
1656,140362.33254010492
1657,146544.81170397895
1658,141803.0414276156
1659,115010.84359410589
1660,148310.5711359233
1661,455521.5191422496
1662,412822.1356345917
1663,390988.6204268937
1664,501179.1238183282
1665,304343.37283299665
1666,340300.635484216
1667,398369.6836273311
1668,340953.1342436439
1669,300783.36024095514
1670,349267.08666992805
1671,273033.582983049
1672,435374.3987490597
1673,298699.88926926075
1674,249572.8208726129
1675,198443.10792797615
1676,197056.31023470667
1677,226064.34876060864
1678,450495.34203785635
1679,404188.31919156126
1680,340344.541637992
1681,246463.29982263027
1682,320625.1638505099
1683,185364.5084755051
1684,176867.74557426307
1685,172410.29523368322
1686,166793.61542751573
1687,169158.26495547523
1688,188959.9486535506
1689,194883.54588237163
1690,196767.81459204276
1691,186007.9678724371
1692,259435.06304800973
1693,172671.7005070133
1694,185216.76921730785
1695,163921.62031515632
1696,271502.738421005
1697,171638.1408717622
1698,358387.8410766838
1699,315957.2966923425
1700,254045.67277466203
1701,271006.7186755987
1702,248483.8895310148
1703,247097.23665093846
1704,287698.1341644196
1705,241073.6661979605
1706,444716.1884380543
1707,213035.15214940754
1708,202975.30602065468
1709,262778.1508374207
1710,223046.6209031868
1711,265191.64262807363
1712,258652.2723227377
1713,273978.74538739264
1714,227004.00440747128
1715,209554.06071869348
1716,181810.2001068455
1717,176086.40727396184
1718,132107.4173707564
1719,206489.6609261192
1720,235531.4922477976
1721,165190.00920776435
1722,127559.87302918441
1723,158417.1114466066
1724,199956.4045530697
1725,232904.31142162552
1726,183860.16826412576
1727,153219.37350506053
1728,180329.02575555767
1729,165792.21296751944
1730,154749.90538725004
1731,116810.51870778156
1732,125837.83487293411
1733,112946.0373182427
1734,117488.39144986964
1735,130093.19442846578
1736,106801.52806445422
1737,306561.87821946654
1738,246172.57252821754
1739,242516.32850124038
1740,211377.0641488432
1741,186046.8360698815
1742,172667.62927956192
1743,179000.26285581797
1744,314372.505652693
1745,218441.1191342539
1746,186264.5004561538
1747,219681.4957540994
1748,222756.4245201425
1749,145119.88655407698
1750,125450.70900207423
1751,242159.1543426025
1752,116407.4039231176
1753,147725.7449735523
1754,194876.2370258943
1755,166082.18943488062
1756,127014.30725146524
1757,119704.83199796185
1758,150365.89863662512
1759,164190.27381155672
1760,162723.42159088238
1761,141554.0000747302
1762,176274.37831205415
1763,181987.35897565994
1764,114681.61908339111
1765,168458.82999471738
1766,184441.44698897225
1767,217038.09296063398
1768,146808.29917815237
1769,168414.6779836414
1770,150198.3014583264
1771,117852.25869710962
1772,134632.61989017137
1773,125703.74764409132
1774,143610.37496520858
1775,141435.73215101846
1776,126830.6964635703
1777,106213.41826615864
1778,140169.53470239078
1779,115248.54561958858
1780,180162.7259749752
1781,127045.18833855142
1782,82315.30565369065
1783,145332.18311061666
1784,107941.50182415507
1785,122614.76316201962
1786,133227.20423148043
1787,160291.9922409952
1788,56308.59710643595
1789,98408.01985232405
1790,73384.49483600007
1791,178143.10384767174
1792,159677.59436040424
1793,127558.16362784723
1794,151485.34531617066
1795,138832.2665833325
1796,126204.65542570793
1797,110446.755870899
1798,120496.38720670606
1799,110019.87384975443
1800,130308.49954322372
1801,131262.65605352935
1802,130634.82883636918
1803,145750.8107620503
1804,142828.50492446756
1805,137477.49617546197
1806,126486.32010600236
1807,130248.52226756145
1808,125357.68107933813
1809,122814.36434240322
1810,136126.22793514145
1811,88868.26391273865
1812,98770.21645395397
1813,124993.73789680238
1814,89545.884313137
1815,54114.541131390746
1816,96222.64193414699
1817,110521.20768349571
1818,152461.21855627155
1819,127430.62296698961
1820,61378.409331951945
1821,105464.37783695119
1822,148735.10087552242
1823,47414.909734768924
1824,124587.18640071621
1825,135871.58096215146
1826,107173.08735156494
1827,99709.6139690839
1828,132337.59909296434
1829,113766.58596083376
1830,143728.85407386677
1831,146442.31003457666
1832,74842.38988668816
1833,134424.67865417426
1834,121712.32255366215
1835,123811.36695921855
1836,123186.15191923281
1837,85631.15267924742
1838,130436.27314022313
1839,91577.7806292344
1840,144391.45891647993
1841,142263.95437492017
1842,85200.08933253278
1843,124572.15948989445
1844,137005.64325680194
1845,140235.73003539734
1846,149988.28982675695
1847,174780.1362548417
1848,52555.69346439319
1849,110710.79627663906
1850,117354.82785038784
1851,161916.96715387813
1852,123333.90910164581
1853,129434.52229721457
1854,162407.4683551368
1855,148652.65418130968
1856,220846.14778255203
1857,144579.59762136076
1858,131638.7255098699
1859,117066.17974541588
1860,146203.737676469
1861,116358.83254134761
1862,286281.4902022102
1863,270593.663349216
1864,270671.07499639224
1865,330674.71408962214
1866,320510.58143314574
1867,223665.94151438313
1868,293631.863827882
1869,203874.75102830303
1870,222009.09020184708
1871,246443.25660258826
1872,171576.03915629405
1873,246423.27259442917
1874,152860.6187617335
1875,204102.8582448142
1876,195979.97718491105
1877,212011.13705360852
1878,199066.3741838357
1879,130188.18783976072
1880,132748.5342859809
1881,244339.89799361912
1882,246354.84769931904
1883,187519.781192732
1884,208468.8348372592
1885,243067.03628681492
1886,289169.668823492
1887,209913.77871902485
1888,263769.78424166306
1889,167911.3919254945
1890,121686.18839604902
1891,141234.3377320361
1892,97582.0964923324
1893,130927.08201015973
1894,127555.65406994155
1895,140963.1648250085
1896,127133.31298030714
1897,113067.28146281213
1898,112197.29029938852
1899,164135.88010091786
1900,151836.51215833798
1901,167305.270305718
1902,154893.68789454454
1903,213809.36398725904
1904,135203.44907667098
1905,204877.5118201927
1906,155809.51630837878
1907,214019.3512835795
1908,108739.85701525412
1909,129144.87613131737
1910,118723.76392967011
1911,213687.20829275035
1912,331255.52867811336
1913,142371.7650214782
1914,63474.23841481248
1915,310262.5747333008
1916,65171.87506150703
1917,248554.68951247595
1918,141855.40360794368
1919,178355.92126535342
1920,153890.94796487875
1921,394928.78731360805
1922,312975.5648072686
1923,228129.02025004613
1924,231738.81707270868
1925,200943.7213970143
1926,386288.4220386222
1927,137760.26046645825
1928,147246.56245865222
1929,126045.81781208914
1930,131211.9737850493
1931,142662.9048923815
1932,144395.27629843887
1933,184364.34827979753
1934,181865.63541274762
1935,169259.39428348828
1936,197413.2400938407
1937,182229.6255562496
1938,167367.90398232843
1939,251606.0302096468
1940,188087.57154642616
1941,169862.44619226494
1942,181501.57377961022
1943,210049.5269655125
1944,362008.46774199925
1945,391042.7536938477
1946,140834.69680127662
1947,313299.16319008387
1948,170792.26843605636
1949,246810.7892830105
1950,187956.25938725146
1951,254952.32525405235
1952,209247.94199593188
1953,165210.73738197942
1954,182831.82167751325
1955,142077.89647297276
1956,292681.3903281432
1957,150632.27771584457
1958,298893.48587723053
1959,146126.20817573107
1960,114801.12719659407
1961,117477.85187917465
1962,97458.4130971099
1963,105114.41670633452
1964,109097.69936058417
1965,143875.2647016727
1966,132575.87299739607
1967,296617.0637436323
1968,434916.3748226032
1969,401476.4640576878
1970,431110.266260288
1971,468073.9985936563
1972,377087.4841635883
1973,272867.1631505211
1974,339083.90763891506
1975,520641.5861299757
1976,277361.3670549255
1977,364945.8791139175
1978,376985.8147037441
1979,328000.910852212
1980,206255.84609869093
1981,348426.41760707286
1982,224610.07694292534
1983,208540.90689565535
1984,172773.39924793085
1985,219032.45094166335
1986,212181.29715334895
1987,181042.72542200919
1988,174877.76252279885
1989,193281.38243253512
1990,211366.25963752632
1991,237697.774448049
1992,213980.96296132306
1993,171139.67845540523
1994,233898.70759098217
1995,188986.5560791401
1996,248285.3132860518
1997,318957.94092840597
1998,330197.33033193235
1999,278673.03567016154
2000,328439.1226157505
2001,272310.7614643562
2002,249581.20816551262
2003,266394.66537247266
2004,285112.52534553735
2005,230309.17204185424
2006,223172.14594036844
2007,241253.62072692916
2008,214386.490866994
2009,192360.3483693345
2010,189532.4379905381
2011,141372.5928875118
2012,170408.91327114846
2013,179134.58293420085
2014,182704.40306791686
2015,200840.45736362803
2016,190810.55101899322
2017,196021.71556547564
2018,118476.27161723204
2019,132683.6321916613
2020,109694.604024561
2021,97732.89661757869
2022,181780.13307325286
2023,141089.7052587307
2024,266971.3925834212
2025,366003.02438742464
2026,174339.85364205416
2027,156915.54900470274
2028,149788.04470424977
2029,165825.09001881487
2030,262842.39940016373
2031,227490.418237011
2032,248023.4806301126
2033,255299.0063402517
2034,170040.07702548878
2035,227367.03164624394
2036,199683.71427480862
2037,202998.48081366098
2038,294376.9969678539
2039,218912.78533564074
2040,279941.50913291256
2041,294257.40073153726
2042,209629.0761266187
2043,177407.02476471823
2044,168317.32272209474
2045,216392.63560858494
2046,145234.8254323218
2047,144419.744718443
2048,140567.73462716915
2049,140952.7481058366
2050,178025.7658151937
2051,104566.20919986084
2052,123306.58871327939
2053,151450.52416647426
2054,89743.82520899933
2055,149672.35665832573
2056,148129.3900972653
2057,114684.50596816189
2058,215593.1461407678
2059,137594.99197667392
2060,176522.6045671289
2061,174744.55777085706
2062,129783.3723638451
2063,118935.93072332609
2064,143040.03837021024
2065,117469.67290032055
2066,161235.57473768748
2067,108699.12725237751
2068,144963.9985867036
2069,85052.6130160059
2070,115248.51938336618
2071,93479.8160277283
2072,128646.86526310377
2073,136206.59394893167
2074,184160.83709528792
2075,146414.18324375316
2076,114830.21389444137
2077,157597.96221270034
2078,123556.38812946594
2079,133967.54250657654
2080,118949.1368114195
2081,122230.96944694556
2082,120722.15183982356
2083,144123.94702252865
2084,108842.10472496
2085,118266.72252508986
2086,115288.12366625124
2087,126095.18481696937
2088,94052.7223985822
2089,76307.54280894157
2090,128351.51281990629
2091,115098.19731712199
2092,123320.13619304665
2093,114939.11877048107
2094,108450.72379152021
2095,147276.48979493856
2096,79726.8794240329
2097,95658.08211502276
2098,144958.40919735658
2099,53166.88860154959
2100,74301.28299419231
2101,110990.93913375122
2102,130890.58557248229
2103,106438.85211538628
2104,139857.8860100259
2105,126899.10254658393
2106,58060.6520963608
2107,200686.9087248608
2108,113398.42388430375
2109,111921.61160108712
2110,128048.01324001235
2111,146189.43912229643
2112,134768.1313786307
2113,126107.8996629148
2114,121543.52332703653
2115,165971.73169220946
2116,116911.72791131906
2117,155001.36207139306
2118,125877.8369133417
2119,115528.14894626649
2120,114191.77702829188
2121,89613.23597598169
2122,114103.27643461653
2123,83938.75169605504
2124,155666.60358311282
2125,123978.25860986844
2126,144431.58763667822
2127,164709.70071180275
2128,126239.09428062182
2129,91506.75225166055
2130,134789.8786904901
2131,140930.84366013078
2132,116499.40088660821
2133,124656.15272882172
2134,114453.32364075624
2135,89855.73104308186
2136,74897.89616715974
2137,104937.7140552046
2138,136494.41588585533
2139,146581.3376154752
2140,137529.9717179771
2141,150889.66185610273
2142,126439.62861491744
2143,138773.29254713407
2144,116122.86406135067
2145,138151.83660463168
2146,163271.12261566028
2147,144899.26772383566
2148,140496.39491228003
2149,147364.5865772704
2150,243093.7821089277
2151,110362.81200975874
2152,173777.00387797353
2153,163520.24519026067
2154,106047.10482522684
2155,142058.46133859287
2156,248047.3505759634
2157,225416.34506084005
2158,233682.06558329615
2159,207381.83571995955
2160,181140.15394751658
2161,235402.27012062026
2162,378283.5874739889
2163,337599.7434879081
2164,242460.71335413796
2165,210388.88839652197
2166,156667.18132013388
2167,223797.4434764585
2168,196795.49220454867
2169,197904.81735833423
2170,215807.7474789948
2171,153633.2700785892
2172,129519.34785470927
2173,166096.22470680738
2174,225395.94612335108
2175,285099.3667934433
2176,310995.350272679
2177,237312.65003881435
2178,209371.4683964748
2179,138193.3633292091
2180,214935.44605276376
2181,190629.9918352648
2182,217999.66085799463
2183,189760.0860684352
2184,119696.578275094
2185,127856.73063420181
2186,144250.7574370059
2187,153523.12643415158
2188,154465.70705637295
2189,250309.70408124596
2190,81407.06521874097
2191,84131.47386233257
2192,93685.29660449234
2193,109467.17150478251
2194,105617.10639493466
2195,110610.29436019086
2196,102987.02371963904
2197,121650.23122672155
2198,163152.57432839772
2199,176367.24679571978
2200,149706.3468797822
2201,146400.99605679972
2202,216107.51527791997
2203,138846.3180416233
2204,185513.50953748127
2205,125280.15596049881
2206,138295.23213752982
2207,202653.94656148794
2208,265388.6171592215
2209,235887.14536504933
2210,115814.47164676068
2211,111262.36285246772
2212,118725.96916242936
2213,108582.97866150025
2214,126695.46969906148
2215,103961.02964908679
2216,146985.99875783597
2217,52173.59937363404
2218,87067.50442883016
2219,77392.99140832522
2220,73716.37579857446
2221,310098.02297727024
2222,277874.4877659162
2223,276950.16602303355
2224,207211.23688133943
2225,119780.70843807826
2226,190281.26528848364
2227,203585.24620039985
2228,265710.43233700737
2229,254598.76839815892
2230,154778.69431082465
2231,214355.03946624006
2232,181501.04538903965
2233,185415.94983529893
2234,242554.67165976638
2235,224703.15544443802
2236,264917.79404414207
2237,322756.494234566
2238,193496.75727133226
2239,110396.01404373067
2240,159148.59069509333
2241,154363.4966445861
2242,119754.87169683228
2243,131814.48104802103
2244,102671.26015909837
2245,97007.25154429108
2246,149350.09161174714
2247,108658.70773397564
2248,125031.45071361464
2249,121845.40267376039
2250,131667.9267263522
2251,106532.32956161605
2252,170498.64905902903
2253,152007.70453280723
2254,171488.98831672358
2255,182867.4063201349
2256,176558.58440850172
2257,202289.6701244643
2258,159887.72608583292
2259,175259.8147012282
2260,143427.60126713145
2261,191902.0608006599
2262,208269.29145499135
2263,372811.6103682029
2264,471706.97403394734
2265,165698.5790450821
2266,296105.3494658415
2267,374978.9772565785
2268,416210.56558973755
2269,146290.8105884073
2270,194496.90623171712
2271,215678.06172365203
2272,199888.71089508783
2273,164843.00429283324
2274,177281.5409827887
2275,156035.9204351773
2276,191685.00948062667
2277,184369.10909668118
2278,145364.19033961123
2279,123643.35658612176
2280,122440.68833403135
2281,161783.58022527184
2282,180156.08125599127
2283,107719.43967951558
2284,114348.01747908011
2285,139714.23106249882
2286,122403.50759331243
2287,374419.5505846233
2288,276408.7658677637
2289,392588.14989412687
2290,474751.3333510539
2291,331091.22985238663
2292,441874.4311041538
2293,489906.5755838268
2294,414919.6850320303
2295,473274.9427823961
2296,307968.40491725696
2297,346390.6948091177
2298,346460.1200150049
2299,366620.5235744331
2300,338005.6960304511
2301,308317.01802534354
2302,255866.86633393733
2303,247301.00594442396
2304,253070.63659506247
2305,198851.5858388016
2306,194238.55170963172
2307,202308.69420328783
2308,234427.27236823452
2309,286243.69884084834
2310,218199.2425786065
2311,202708.75203532976
2312,179433.74977563493
2313,172494.72320357084
2314,174904.49662505154
2315,180142.4817509743
2316,190466.75116577305
2317,187496.94959802373
2318,179547.89446336663
2319,183808.6211304292
2320,185434.4931666695
2321,234504.0510260534
2322,178787.36368303723
2323,190697.40229811316
2324,175759.5015861288
2325,217141.3759066278
2326,173839.30794751333
2327,204556.509753676
2328,223888.78081037558
2329,191611.85553627455
2330,182233.00840806484
2331,363266.1985209763
2332,399253.9403099122
2333,328508.95969030797
2334,258808.26243390818
2335,279427.8228141187
2336,319958.4364833868
2337,202809.05176989752
2338,278021.55084103707
2339,221197.41868674514
2340,404637.179419335
2341,225555.47349814788
2342,241705.95922827563
2343,235633.01436044968
2344,220876.73344648344
2345,240410.76312817758
2346,215800.18039721585
2347,197656.63906747542
2348,245999.51305673565
2349,179544.10524109914
2350,306092.3277332606
2351,263807.3412595277
2352,247500.63601929537
2353,243473.770121813
2354,135117.7775911318
2355,140282.10894630887
2356,155539.75867800563
2357,188570.88274988995
2358,196685.70046082756
2359,134770.21138641168
2360,113316.20263787307
2361,147446.3579526095
2362,268243.86359717726
2363,139182.59183555224
2364,154447.73392296242
2365,219813.28384067374
2366,188415.3273434699
2367,223939.81336533953
2368,212747.63891170552
2369,221276.17981423964
2370,167132.97009226776
2371,165449.03777286352
2372,191448.92093052692
2373,280630.6637569094
2374,325132.43554829655
2375,248354.20436183922
2376,294394.9186927708
2377,351781.5522832965
2378,142689.56165940524
2379,202191.59447924717
2380,145091.2285964129
2381,165160.41815380976
2382,209566.1030840421
2383,203751.09032351334
2384,241148.12708037836
2385,163513.02653643052
2386,135140.80070945615
2387,134060.94037861205
2388,103300.18387479868
2389,121928.80457374686
2390,147760.57131848272
2391,146833.60650974448
2392,117359.58831325895
2393,166265.9712135501
2394,143129.1296890899
2395,205692.78568035155
2396,144205.89978920136
2397,224276.94494360435
2398,127221.89791565732
2399,59105.9165536148
2400,58366.37677530357
2401,116207.51823065136
2402,137300.0170091027
2403,146747.5725289868
2404,151535.21754603434
2405,160857.74552305715
2406,142870.2261277411
2407,123726.23351372014
2408,156196.4208429052
2409,123185.36286695545
2410,167227.62168041748
2411,115905.60856027092
2412,154860.1631017999
2413,131372.86184284906
2414,152431.65286002916
2415,134996.48771637498
2416,127506.85093638289
2417,134120.8539969336
2418,133015.10938325894
2419,128930.01348105304
2420,121416.85217141174
2421,149025.4761817195
2422,109663.77741440664
2423,120742.16479959092
2424,152089.53604927528
2425,188692.25747593935
2426,129048.62074792072
2427,133590.66531473267
2428,173779.05329974656
2429,112490.47629181304
2430,132142.76881246068
2431,105292.86981047755
2432,145317.2624196429
2433,140836.04763821125
2434,135093.1320274807
2435,149971.22867062493
2436,106517.83682318506
2437,106890.35372497041
2438,121224.29437150538
2439,106838.66964331472
2440,121277.08053548555
2441,89841.47774338108
2442,95531.41807508269
2443,125791.88166391508
2444,133138.13735691964
2445,89624.70892830186
2446,139213.68440604536
2447,185403.8757825959
2448,128386.36093768662
2449,112257.72605937549
2450,149958.44285841243
2451,132267.88576126212
2452,192038.0008431297
2453,94596.85269358267
2454,121633.07196520883
2455,111997.25826262213
2456,135805.931860675
2457,132930.97640649992
2458,126001.3638832229
2459,111663.16284489568
2460,133899.85120943395
2461,129526.88176817879
2462,139150.9786307152
2463,128488.1958588373
2464,182446.40854805164
2465,139459.3659470866
2466,110266.70929023121
2467,129292.05187281403
2468,78477.23257169865
2469,76550.51510155418
2470,185370.7287056179
2471,212372.19432335603
2472,162175.69070472004
2473,111678.44542483926
2474,66303.74547464676
2475,215064.67274922665
2476,118194.67990100781
2477,126962.78533191378
2478,146607.39597163803
2479,101630.15894459987
2480,146247.62473597776
2481,121944.94700346538
2482,125645.74655246251
2483,109115.10097665814
2484,121089.01706242429
2485,128159.06217257383
2486,147726.78943401444
2487,169148.95877086537
2488,160194.10420731438
2489,145420.06598056637
2490,140405.5040942783
2491,90318.80977271422
2492,194317.85880665062
2493,163871.12786638128
2494,147892.20644960785
2495,90582.97637876151
2496,248227.9222346165
2497,156872.65483535093
2498,106985.40293867857
2499,88531.73258223315
2500,123590.62655680727
2501,142358.04681206658
2502,145148.65367091517
2503,92540.61361164303
2504,166190.870439253
2505,221934.04352865758
2506,247900.21064018263
2507,281902.67640551686
2508,249340.0180085838
2509,212789.65848565951
2510,218462.7700397583
2511,175009.97998941052
2512,207274.5919687613
2513,217665.0895696629
2514,255242.90043080717
2515,149927.54637324947
2516,173826.23672097115
2517,149054.42745709905
2518,157407.64648702403
2519,232131.13178436193
2520,207850.86267906363
2521,186747.54218438966
2522,222520.87593220957
2523,116426.26361452343
2524,137789.9790138644
2525,149425.49037800037
2526,138414.9620763211
2527,120441.79953140653
2528,125686.96123292494
2529,134669.50333900607
2530,126275.00260437399
2531,257006.1787767993
2532,225736.5530793922
2533,192443.67024781834
2534,228088.23387757433
2535,300639.4429712831
2536,234475.0677947472
2537,235823.27700322345
2538,185147.34198690837
2539,187911.02876457592
2540,178861.8432187005
2541,185305.5335223426
2542,166140.7294843097
2543,123776.44073187877
2544,122151.16966565202
2545,140377.686928174
2546,126097.5109061719
2547,137069.9660887036
2548,147261.4949754954
2549,158669.9000486211
2550,668178.4038425965
2551,144066.16958110963
2552,125937.58725798574
2553,76564.05087124695
2554,96835.71287475154
2555,119982.25299081254
2556,99178.26552614136
2557,105319.40525824312
2558,137280.81401445068
2559,144189.8218904866
2560,148999.89432420395
2561,145164.01481419205
2562,140719.85525057313
2563,148912.4134811322
2564,206382.77609252502
2565,135396.34604549818
2566,163210.9248601423
2567,138173.4719586879
2568,200881.3270229838
2569,217388.75796298738
2570,114335.03182645622
2571,194931.05741709852
2572,147101.35970850175
2573,225976.518108582
2574,305470.05693562306
2575,133787.31629566813
2576,119720.88907643
2577,136307.6117791922
2578,83910.47653324727
2579,62351.07349959648
2580,105729.27654058624
2581,109893.9765181726
2582,112815.95956114722
2583,293425.23350708885
2584,177150.52310031856
2585,180612.39947065522
2586,222571.33386812446
2587,199562.23677122238
2588,141819.20872389723
2589,150106.46854100682
2590,207346.5353699603
2591,231358.67029967095
2592,217356.09545728992
2593,256617.71757323592
2594,189542.43203726455
2595,201176.1674986897
2596,297647.5518837803
2597,185174.0604703643
2598,286815.32404249685
2599,325973.08616095455
2600,140683.55979708766
2601,142881.03229735853
2602,84551.75982868436
2603,91601.75975806922
2604,90728.99087896588
2605,79576.41682615162
2606,148402.5226815276
2607,200789.8274700195
2608,195180.41436241913
2609,172362.99928686648
2610,109780.66160653537
2611,119976.2745401892
2612,159050.0254761545
2613,133474.38965095894
2614,126807.04784077388
2615,157774.889454137
2616,144962.27048307486
2617,187511.23578302906
2618,197383.53522211642
2619,198225.05673224293
2620,188474.74619695457
2621,170996.92108675538
2622,182034.7988536687
2623,237866.12918939037
2624,306879.08872774395
2625,302595.7998451296
2626,170041.00410287964
2627,162561.8195922497
2628,466347.1351022514
2629,475072.50487950176
2630,375150.4681401451
2631,494210.6432020442
2632,402494.9698192175
2633,306882.5629726362
2634,426941.6945900605
2635,159200.35274573092
2636,181718.2494998068
2637,180117.95150908944
2638,265367.9678689729
2639,186967.53936251142
2640,153191.61032550898
2641,103708.61961247484
2642,185261.38960212673
2643,103076.90870310462
2644,124796.30047805434
2645,110101.80624513484
2646,96812.12507540768
2647,103992.94310929358
2648,140126.25429211996
2649,153790.32018294776
2650,137041.90373541653
2651,139304.1511192882
2652,431216.10970755934
2653,258217.81273721743
2654,257536.01749636335
2655,410832.0993661522
2656,323452.32489616296
2657,364430.6739094944
2658,320401.6856092273
2659,315561.98150127573
2660,374761.90322836034
2661,355945.8168298263
2662,370554.88469018857
2663,294092.7258339895
2664,272595.1276125871
2665,325016.6693861673
2666,288138.95091200474
2667,168047.26194757002
2668,182890.13587980255
2669,179452.0109023351
2670,271047.1859417879
2671,188051.99300663205
2672,192857.19890107136
2673,201789.62617175575
2674,199949.81989675944
2675,173000.5164873407
2676,191036.50327399783
2677,197588.3055475404
2678,244556.7463416133
2679,273934.86585403583
2680,292068.9054812931
2681,399798.6328245442
2682,327578.53781023214
2683,468337.1633710215
2684,324551.6277755655
2685,322789.87715981004
2686,260872.05805191124
2687,325554.2719216876
2688,223920.05980959247
2689,209161.69924026387
2690,427567.5750445649
2691,188187.03014371166
2692,136238.87879940984
2693,193142.23601840762
2694,137453.73563342396
2695,190660.5421364532
2696,181835.82208284322
2697,187556.01846083545
2698,185301.7761934375
2699,171322.2798269885
2700,158928.80134937292
2701,155154.5404543542
2702,115237.6334775438
2703,124850.76412365715
2704,137907.7738929105
2705,114914.9843793541
2706,112671.36718723597
2707,125127.40592779059
2708,130024.77913452093
2709,105604.67348055838
2710,125360.05690666739
2711,277698.03710211074
2712,380210.9945882066
2713,168955.80317883656
2714,147834.98369849692
2715,170524.3319807312
2716,145269.06071145058
2717,194637.44493521878
2718,222484.2041838306
2719,157624.27386946976
2720,174291.40563672865
2721,134081.21881157666
2722,160861.35292635066
2723,137577.95412295865
2724,127929.27683219842
2725,132759.72701177318
2726,149431.72113972172
2727,177484.50912326714
2728,178986.93451822383
2729,147805.55563474077
2730,153501.07341472807
2731,127821.57938138327
2732,134484.9748612103
2733,157413.43743134715
2734,153136.2863698683
